marketCap
0.15615784359999998
0.1448355834
0.14205727680000002
0.1410198233
0.137986032
0.1267323547
0.1189801887
0.1193743002
0.09854340398
0.09766405673
0.09105330271999999
0.08888152916
0.07947273786
0.07887717770000001
0.06534698189
0.05515983289
0.04966309123
0.04710428873
0.04755971434
0.03591884984
17.250240002
16.988696383
11.000590162
6.78205431
6.402472385
2.194509026
1.355860128
1.323798705
0.675958456
0.1752790956
33.552187761
31.717247173
4.755218393
1.372588244
0.3554592485
49.913662669
12.034874737
9.32820009
6.833377116
4.128135209
2.63958274
2.40212009
2.246832108
0.359856
477.0
347.0
192.0
145.0
85.343961088
80.264167424
74.41055744
35.268452352
33.15447808
28.168491008
22.081896448
20.147974144
19.06228224
18.604621824
17.6963584
15.1234816
10.245346304
10.177801216
10.341134336
9.352255488
8.407132672
7.863992832
7.933266944
7.794530816
7.070685184
6.762522624
6.87289088
6.35307008
6.136761856
5.915614208
5.901892096
5.984121856
5.922160128
5.479006208
5.288398848
5.250324992
5.006025216
5.008792576
4.915267072
4.824751104
4.599954944
4.402559488
4.296883712
4.360262144
4.255476224
4.269266688
4.274384128
4.016520448
3.787105792
3.742765824
3.50045952
3.67432832
3.64015104
3.631754752
3.098946304
3.550269696
3.48442112
3.4743872
3.369368064
3.335252992
3.143484416
3.169252864
2.923329536
3.099864832
2.935643136
2.855820032
2.825659904
2.709560064
2.658731008
2.647984896
2.645098496
2.642922752
2.717161984
2.539072
2.624615168
2.64306816
2.62403456
2.516579328
2.41080192
2.402016
2.499233792
2.45035136
2.363673088
2.237475072
2.234549504
2.164786176
2.111842816
2.101928832
2.113414912
2.0438656
2.094723072
2.049954816
2.071787264
1.962884992
1.983198336
1.935678336
1.874136448
1.944136832
1.926720256
1.82688448
1.863852416
1.73986688
1.7478528
1.792044416
1.69328128
1.728521216
1.371136
1.69468608
1.659513472
1.633033344
1.6261632
1.596952064
1.519969536
1.481549696
1.492958464
1.390428416
1.30925952
1.29616704
1.247770368
1.25709504
1.229572224
1.252132992
1.19305408
1.204931072
1.265230976
1.223849088
1.139911424
1.143661312
1.167842688
1.170306688
1.160354176
1.184924288
1.114382592
1.13991616
1.112336256
1.10781696
1.067528064
1.020532992
1.02810432
1.014194688
0.97896064
1.017981696
0.937817344
0.965201664
0.896537408
0.9379264
0.890324096
0.89697696
0.907647552
0.709285824
0.874705408
0.845041728
0.838435904
0.859328576
0.805180992
0.778853184
0.80103392
0.806364736
0.75883936
0.75328928
0.732974336
0.747691904
0.699496192
0.720942656
0.727677888
0.738899648
0.71147104
0.688649856
0.671706176
0.701372736
0.691862272
0.67856064
0.661742016
0.680866624
0.636467776
0.64193696
0.663554176
0.612829632
0.640117696
0.615240256
0.594491776
0.5993328
0.47337216
0.583321792
0.576524224
0.5358112
0.521770784
0.53551584
0.539403712
0.402760448
0.520127264
0.514038784
0.495814688
0.489194336
0.488930016
0.471690016
0.480557536
0.492023296
0.500243552
0.47520832
0.461520448
0.465294752
0.468218848
0.476514304
0.460866016
0.452371136
0.47430912
0.431614816
0.452137664
0.45113072
0.444836704
0.451609472
0.429094688
0.392933152
0.408700288
0.413705216
0.403373088
0.398253568
0.390720128
0.400521216
0.389827872
0.395117472
0.378502528
0.398941984
0.391790912
0.394075072
0.382538144
0.381695776
0.379708224
0.299266112
0.3705408
0.356914112
0.354423904
0.347802496
0.37653936
0.355260448
0.352306144
0.319140512
0.355103968
0.332683872
0.330381888
0.34320032
0.319481408
0.328614336
0.330366688
0.293095936
0.311339136
0.30957376
0.315363008
0.302831936
0.296314112
0.27542512
0.259583168
0.28577088
0.2849728
0.31075472
0.297072608
0.289563552
0.291862144
0.260405696
0.144061968
0.282868992
0.256448256
0.271414112
0.278701856
0.260588256
0.261790544
0.253496368
0.250807952
0.255266512
0.259988512
0.251719776
0.241138448
0.24654672
0.262899168
0.242651264
0.2435868
0.248482096
0.259509696
0.242800464
0.15967448
0.239308704
0.239262864
0.228864976
0.242517072
0.230933472
0.233304592
0.229744112
0.225447936
0.226185376
0.223609648
0.215294976
0.232009968
0.215841024
0.21381656
0.214637072
0.225015632
0.210729424
0.210527648
0.214561168
0.209654192
0.210281344
0.208541568
0.2143416
0.2065984
0.201335008
0.204090592
0.208188096
0.197205776
0.199616384
0.200002032
0.191366736
0.202533344
0.20970152
0.193585552
0.197164368
0.185839856
0.117165024
0.165359952
0.196278448
0.18673976
0.174853696
0.1793592
0.186983424
0.186801504
0.172864992
0.177393024
0.172062816
0.168895056
0.164299904
0.156654944
0.168876256
0.157525088
0.16785752
0.16060016
0.15655992
0.156135648
0.169020448
0.15972976
0.152871472
0.147293984
0.147736992
0.149080704
0.144444096
0.15318264
0.148585616
0.156948352
0.147865072
0.151940176
0.14417184
0.151895968
0.140920272
0.145537024
0.151744256
0.138823584
0.14242248
0.14340672
0.146030816
0.139337696
0.141890832
0.139694208
0.139534464
0.138952032
0.137154048
0.136422608
0.135892048
0.135684944
0.111974576
0.140802032
0.135867824
0.077423024
0.127863072
0.133279936
0.128131192
0.134029912
0.138107104
0.130412144
0.1240948
0.12964788
0.1247196
0.125398088
0.122464544
0.121790176
0.122536368
0.121174856
0.1200656
0.1189882
0.12469296
0.118003824
0.116540864
0.116524328
0.119224736
0.11657064
0.116090968
0.116934056
0.112274072
0.116519024
0.113862424
0.115053128
0.11386528
0.108581704
0.1106728
0.11070476
0.109008416
0.107849016
0.102631824
0.110553072
0.10734504
0.10799244
0.105109168
0.094155032
0.11312136
0.102949
0.099847872
0.119266152
0.09852764
0.099372888
0.026586708
0.09901888
0.1016658
0.09896128
0.094978784
0.09957212
0.075139184
0.0945158
0.094855408
0.0866306
0.092106488
0.092523824
0.091364248
0.090450376
0.091086824
0.0909836
0.09054552
0.08954604
0.08408688
0.0880528
0.089441728
0.082610552
0.086292008
0.085216168
0.08317884
0.082944824
0.083798888
0.084503344
0.0800224
0.077930576
0.077641552
0.06304664
0.075628496
0.073507504
0.074615576
0.071308224
0.075824888
0.07037684
0.052324272
0.06791284
0.068846576
0.065032564
0.068276
0.064814572
0.0635901
0.0601133
0.071021904
0.064742484
0.064957164
0.062899692
0.063644904
0.06176872
0.07270536
0.058806228
0.059314652
0.058191724
0.057675476
0.054876524
0.056846944
0.059862432
0.056027008
0.055232096
0.053859684
0.053824724
0.055350708
0.05332366
0.052490724
0.052254368
0.054121184
0.051542112
0.050747584
0.049282008
0.051725204
0.050686172
0.050899036
0.031363344
0.048912208
0.04901264
0.048706432
0.047817876
0.045228948
0.009900298
0.047809372
0.025658434
0.048542616
0.04592586
0.048082152
0.044899128
0.04451352
0.0576288
0.04603534
0.043210516
0.043139368
0.033074482
0.0423504
0.02401756
0.042015712
0.039811688
0.040600156
0.039471
0.009822125
0.037310648
0.0372317
0.0365848
0.03741544
0.03691558
0.0369072
0.035830684
0.03304
0.03733288
0.035179428
0.035365352
0.03350286
0.03527924
0.033462098
0.03373598
0.032741444
0.01351787
0.031901544
0.03190784
0.031708664
0.01580265
0.04062604
0.028869234
0.03002475
0.03024178
0.029854832
0.029605858
0.003918228
0.028999404
0.025505404
0.02856387
0.028574516
0.02756415
0.028709324
0.026957104
0.02684388
0.02695075
0.028849496
0.044501848
0.0258774
0.025293664
0.027011644
0.024818734
0.024668794
0.010635438
0.0243243
0.02288
0.02363493
0.02510172
0.02340975
0.023307524
0.024194596
0.02186009
0.022115544
0.021652304
0.02217555
0.022597452
0.020596888
0.015571678
0.02060048
0.021684338
0.019547474
0.018402674
0.019969448
0.021393578
0.017751104
0.01813213
0.017738874
0.01706025
0.016866982
0.01706128
0.0166376
0.016433813
0.015438387
0.015611486
0.015061432
0.0139965
0.016744065
0.014694929
0.013825061
0.013461612
0.0144256
0.011908929
0.011927084
0.011486457
0.01060922
0.010678611
0.007661185
0.010146156
0.00916578
0.00826565
0.008010764
0.00870614
0.007767799
0.007708564
0.007289868
0.003137652
0.008019015
0.006467199
0.007170607
0.004543785
0.004695504
0.002891937
0.001042236
0.002667666
0.002572833
0.000597333
0.001478088
0.000569452
0.000254172
0.000334669
0.000152808
8.325e-05
0.000162767
1.0517e-05
1.362e-06
8.03e-07
1.1643e-05
3.452e-06
1.371e-06
0.065628568
27.653808128
65.374154106
74.972173988
51.789255218
2.520610214
1.404784652
26.116457738
144.0
118.0
0.23043153030000002
133.0
69.359710083
57.632479101
67.266830034
4.442846676
3.839300374
0.3351526535
0.05283798904
10.243124022
10.019673945
6.208088388
1.366230879
0.7146768499
