,symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
62,BIDI11.SA,BANCO INTER UNT     N2,Brazil,3871881,60.01,BRL,Financial Services,Banks—Regional,0.02042,-0.00825,-1127525610,0.00237,0.009240001,0.002278567,250070423.7,0.108421799,1.191,46715934.17,5107217.396,1342424175,0.521222134,893776893.3,3.354,,28918273120,5000.833,31.271,,,,17.892069,115.641,0.975105,16.4759361,3.133661906,12.69468883,12.49727381,0.001549427,
63,BBCA.JK,Bank Central Asia Tbk.,Indonesia,13805511,32600,IDR,Financial Services,Banks—Regional,0.45516,0.56563,-2766080233,0.02791,0.16463,0.078608761,4531009839,0.183776405,0.173,4363118563,2062334913,17153924886,0.695758161,136504822.6,7248.56,56483128395,40167613572,29.143574,0.311,27.057535,,12.465903,4.497445,8.865,0.605216,2.593119329,1.893890675,2.268846243,2.234922902,0.016307693,1.27
64,BBRI.JK,Bank Rakyat Indonesia (Persero),Indonesia,127882997,3610,IDR,Financial Services,Banks—Regional,0.28186,0.26484,4378860877,0.0148,0.10823,0.009830312,5223018006,0.042603334,0.136,4942237443,1472178131,10306301394,0.084066118,5851758939,1563.029,30847436372,29716451243,25.806913,1.802,11.988975,,5.906056,2.309618,5.69,0.927055,0.347857471,0.21082271,0.262487485,0.28571558,,3.33
65,BMRI.JK,Bank Mandiri (Persero) Tbk.,Indonesia,37389325,6050,IDR,Financial Services,Banks—Regional,0.265,0.37631,-9308024595,0.01413,0.106979996,0.025793456,5125376852,0.109937367,0.633,4498872647,1358228671,12364368453,0.265151863,7469871050,4056.14,19825722363,15813581294,16.483217,1.769,10.028843,,3.8681493,1.491566,3.085,0.945623,0.523543062,0.34153279,0.421698687,0.427744211,0.057453986,3.49
66,ARTO.JK,Bank Jago Tbk.,Indonesia,20276300,15850,IDR,Financial Services,Banks—Regional,-2.53743,-2.51176,-48517544.92,-0.0387,-0.046,-0.001311247,5603316.041,0.000516656,2.98,3420668.739,-14218024.22,21617971.62,0.001989956,4580193.534,749.535,15433681966,7598141012,,,,,2754.3835,21.146444,1356.008,,1.338724206,0.150946277,1.097662282,0.900603133,,
67,BBNI.JK,Bank Negara Indonesia (Persero),Indonesia,24711785,5300,IDR,Financial Services,Banks—Regional,0.13609,0.17551,3619818848,0.00445,0.03373,0.005328685,1988368348,0.106772075,0.786,1914218623,270605007.1,7988099031,0.42924853,3771579327,6180.822,6931172576,3065467596,69.89594,11.973,5.739969,,3.4858594,0.85749114,1.542,1.378426,0.474351097,0.30288196,0.36971701,0.380873804,,2.95
68,BRIS.JK,Bank Syariah Indonesia Tbk.,Indonesia,86027524,2150,IDR,Financial Services,Banks—Regional,0.19574,0.32488,1301069279,0.00422,0.04385,0.002391221,224770170.7,0.022945873,0.287,145430775.7,43997083.75,1336372257,0.032569649,19216348.97,548.31,6199388283,5055239550,63.185116,0.659,,,27.581009,3.9211395,22.491,1.803014,0.279691462,0.049894708,0.158031846,0.159249502,,
69,BNLI.JK,Bank Permata Tbk.,Indonesia,2290808,1800,IDR,Financial Services,Banks—Regional,0.16787,0.27511,-893825116.1,0.00654,0.04138,0.003041047,508036505.3,0.018116487,0.27,464446716.1,85283199.69,3436560633,0.122547236,740772962,1262.811,3547223025,1235723753,41.595417,283.404,,,6.9822206,1.4253914,2.432,1.288363,0.263528387,0.079409887,0.129805032,0.145348569,,
70,AGRO.JK,Bank Rakyat Indonesia Agroniaga,Indonesia,130711177,2390,IDR,Financial Services,Banks—Regional,0.08442,0.17674999,81691063.02,0.00126,0.00777,0.0001026,26989594.55,0.001264515,0.107,25829670.63,2278530.361,190040429.1,0.008903957,74297193.72,200.892,3584723081,3273993384,1636.9862,0.07,,,132.81871,11.896939,121.306,2.113174,0.205200771,0.020098432,0.163313074,0.109008482,,
71,BANK.JK,Bank Aladin Syariah Tbk.,Indonesia,48606243,3220,IDR,Financial Services,Banks—Regional,0.49378,0.37363,,0.04587,0.05049,0.00023577,6300155.82,0.000477513,-0.333,6264667.092,3110899.85,2646949.457,0.000200633,,87.683,2985374768,3195962343,959.76154,-0.297,,,473.8573,36.723198,507.283,,0.279691462,0.009768119,0.239507388,0.222238478,,
72,BBHI.JK,Allo Bank Indonesia Tbk.,Indonesia,23335750,3600,IDR,Financial Services,Banks—Regional,0.32875,0.38145,-26943136.65,0.01442,0.148,0.000762194,9701553.721,0.002318488,0.118,9419803.608,3189413.132,3115424.746,0.000744556,113087413.7,74.82,1058607496,792185952.3,331.91962,17.142,,,109.11732,48.11548,81.656,1.878998,0.308503898,0.009487022,0.182414884,0.134505852,,
73,BDMN.JK,Bank Danamon Indonesia Tbk.,Indonesia,7489820,2660,IDR,Financial Services,Banks—Regional,0.088549994,0.1998,391631801.5,0.00552,0.02447,0.007244993,799617964.3,0.081814461,-0.758,799617930.5,70809302.37,2094574686,0.21431049,1285126317,4410.659,1826964483,1002305020,25.801195,,5.3598776,,2.2847967,0.60308444,1.253,1.688899,0.247365313,0.1426567,0.169509962,0.175279013,0.07077359,3.31
74,BNII.JK,Bank Maybank Indonesia Tbk.,Indonesia,6847279,340,IDR,Financial Services,Banks—Regional,0.15427,0.23064,1599275867,0.00631,0.04244,0.00102235,505084347.9,0.006627071,-0.178,512326310.4,77917405.48,2310243778,0.030312089,1077544249,351.079,1821028041,658842873.9,23.370909,-0.293,,,3.605394,0.968443,1.304,1.511821,0.034574924,0.013914299,0.02425526,0.025822771,,
75,BTPS.JK,Bank BTPN Syariah Tbk.,Indonesia,8749696,3340,IDR,Financial Services,Banks—Regional,0.31076,0.40147,90779200.85,0.0497,0.1375,0.007550615,187121044.3,0.024297388,-0.058,190995887.9,58149259.8,140912702.5,0.01829653,6319621.509,812.139,1807688471,1662271487,31.085672,-0.067,,,9.66053,4.1125965,8.883,1.147039,0.31482858,0.156008805,0.193616175,0.211277728,,
76,BINA.JK,Bank Ina Perdana Tbk.,Indonesia,2932816,4400,IDR,Financial Services,Banks—Regional,0.14587,0.20656,-80214109.25,0.00387,0.026400002,0.000377513,14632150.1,0.002587778,0.597,12769250.43,2134439.329,209120799.8,0.036983925,1202321.927,203.566,1748368698,1747077392,819.06177,5.047,,,119.48816,21.614613,119.4,0.339823,0.433943411,0.046732367,0.300433001,0.220992249,,
77,BNGA.JK,Bank CIMB Niaga Tbk.,Indonesia,8014620,985,IDR,Financial Services,Banks—Regional,0.18044001,0.25209,1614707436,0.00714,0.0481,0.005505143,760667731.1,0.030513706,-0.038,769958056.5,137253380.9,2273120562,0.091188693,1136661823,1649.823,1725498486,458640168,12.573719,-0.056,,,2.2683997,0.59703374,0.603,1.518312,0.087491425,0.049191966,0.069358542,0.069807412,,
78,BSIM.JK,Bank Sinarmas Tbk.,Indonesia,4412382,1010,IDR,Financial Services,Banks—Regional,0.06638,-0.27913,-296258686.5,0.00281,0.02182,0.000437106,129964747.1,0.007442112,-0.041,120055240.8,8627076.233,826175886.1,0.047809179,4354543.118,330.237,1240578310,-153907928.2,162.37943,0.13,,,9.545499,3.0584095,-1.184,0.352341,0.095924333,0.030217922,0.077173888,0.054154135,,
79,BBSI.JK,Bank Bisnis Internasional Tbk.,Indonesia,112541,6100,IDR,Financial Services,Banks—Regional,0.54372,0.70049006,-31213717.61,0.02937,0.04658,0.001043643,4546319.85,0.0019194,0.724,4535968.907,2471937.581,11379385.25,0.003759882,308481.7436,333.379,1297391222,541915391.5,410.74677,2.067,,,285.37173,18.297493,119.199,,0.611385858,0.036101267,0.407026249,0.247577646,,
80,PNBN.JK,Bank Pan Indonesia Tbk,Indonesia,6128066,765,IDR,Financial Services,Banks—Regional,0.32659,0.40777,2534231052,0.01459,0.06785,0.008791939,648453030.5,0.026920584,-0.079,647950175.8,211779347.9,1408720636,0.058497961,1153528094,1778.97,1294616431,1366937694,6.114668,-0.131,,,1.9964691,0.43002412,2.108,1.40751,0.087842796,0.050246079,0.055378228,0.062719756,,
81,NISP.JK,Bank OCBC NISP Tbk.,Indonesia,891291,700,IDR,Financial Services,Banks—Regional,0.29688,0.37729,737979601.9,0.00914,0.06279,0.005590526,432076498.6,0.018830755,-0.244,471399719.4,128276484.1,1801263183,0.078502506,902864702.8,1316.171,1128724459,359330278.1,8.799165,-0.349,,,2.6123254,0.53184575,0.832,0.22763,0.066760525,0.048489223,0.049745642,0.055662213,,
82,BBTN.JK,Bank Tabungan Negara (Persero) ,Indonesia,31628190,1395,IDR,Financial Services,Banks—Regional,0.17969,0.32941002,-1157902943,0.00518,0.09944,0.011747885,692365700.2,0.065379214,0.315,572905583.5,124409998.3,3892896986,0.367601229,3537330869,1805.189,1038164858,704924988.4,8.344699,0.368,4.1947317,,1.4994458,0.7727723,1.018,1.901715,0.153197836,0.079409887,0.098202919,0.109278968,,
83,BBKP.JK,Bank KB Bukopin Tbk.,Indonesia,355886869,444,IDR,Financial Services,Banks—Regional,0,2.50847,720539818.2,-0.038310003,-0.4121,-0.006402334,-120030221.1,-0.003145405,-0.799,-88700914.4,-244317096.2,493839983,0.015114513,1470444256,252.977,1019464495,1891870977,,,3.227917,,-8.493399,1.7551003,-15.762,2.192093,0.05938173,0.014476493,0.035756809,0.032981206,,
84,BJBR.JK,Bank Pembangunan Daerah Jawa Ba,Indonesia,3781253,1350,IDR,Financial Services,Banks—Regional,0.21853,0.28148,-998563002.4,0.013150001,0.15116,0.012499257,562734575,0.057197044,0.113,531125863.3,122974365,1156348718,0.117529585,1218447483,1233.827,933408107.1,940165359.2,7.590069,0.151,7.249879,,1.6587005,1.0941566,1.671,1.06815,0.130358709,0.060084472,0.088822383,0.096197341,0.06671642,
85,BBYB.JK,Bank Neo Commerce Tbk.,Indonesia,203363600,1570,IDR,Financial Services,Banks—Regional,0.07238,0.07989,-18669762.23,0.00301,0.015360001,0.000189459,15409881.9,0.002617786,0.238,15286552.03,1115357.71,59790740.18,0.008975144,397518.5401,168.216,735000032.6,156893263.6,582.3442,2.482,,,47.69667,9.333238,10.181,0.015075,0.138088875,0.017133657,0.10447436,0.051262519,,
86,BJTM.JK,Bank Pembangunan Daerah Jawa Ti,Indonesia,8004362,710,IDR,Financial Services,Banks—Regional,0.37948,0.39026,-958102020.3,0.0188,0.14946,0.007010066,277375652,0.018472637,0.037,271105776.9,105259145.2,1842587493,0.12271238,46049654.99,698.173,749194012.7,-1026239875,7.1175804,0.02,8.00451,,2.7010086,1.01694,-3.7,1.320815,0.068166009,0.035137118,0.050065071,0.053079796,0.06880281,
87,MAYA.JK,Bank Mayapada Internasional Tbk,Indonesia,2683385,790,IDR,Financial Services,Banks—Regional,0.01783,0.10205,-854221197.7,0.00034,0.00256,0.000247295,129636357.1,0.018664978,0.489,113234212.6,2311389.973,1188270749,0.100425398,201997945.3,2379.499,633422766.7,364932104.3,224.49559,-0.395,,,4.886151,0.33200267,2.815,-0.024186,0.456782538,0.055516647,0.070082578,0.144300647,,
88,BABP.JK,Bank MNC Internasional Tbk.,Indonesia,592957303,328,IDR,Financial Services,Banks—Regional,0.01989,0.03845,-74831730.2,0.0009,0.00658,2.88E-05,35589964.69,0.001347508,-0.027,36297064.83,707731.8409,111862039.6,0.004415611,523261.9744,61.233,583931261.5,721832377.3,800,0.415,,,16.407188,5.356589,20.282,-0.191423,0.044272769,0.003513712,0.029966639,0.016959683,,
89,BMAS.JK,Bank Maspion Indonesia Tbk.,Indonesia,333367,1280,IDR,Financial Services,Banks—Regional,0.23189,0.30429,-158082143.9,0.00758,0.05331,0.001059384,20300326.44,0.004568598,0.217,19876199.71,4707423.139,101932883.6,0.02293997,1777235.47,289.023,399693771.2,457230003.1,84.90879,0.667,,,19.689032,4.4287133,22.523,0.596162,0.176388334,0.017428011,0.095913686,0.098467347,,
90,MCOR.JK,Bank China Construction Bank In,Indonesia,55801783,133,IDR,Financial Services,Banks—Regional,0.087469995,0.09985,-454280977.4,0.00227,0.01134,0.000134505,40154205.66,0.001537741,-0.006,39748443.41,3512235.983,513306072.9,0.013536645,29907731.23,158.67,155445867.9,-104999570.4,69.48798,-0.717,,,3.8712225,0.8382177,-2.615,1.125628,0.016022526,0.007238246,0.009599887,0.009869232,,
91,SDRA.JK,Bank Woori Saudara Indonesia 19,Indonesia,471621,740,IDR,Financial Services,Banks—Regional,0.38312,0.49269,-61504360.99,0.014529999,0.07952,0.006073802,104332999.1,0.015853446,0.157,96934454.78,39972053.83,198022963.2,0.030090444,725024757.2,1119.299,342227690.1,843793478.7,8.561842,0.248,,,3.280148,0.6611281,8.088,0.623551,0.082923599,0.043218655,0.058366626,0.052373681,,1.46
92,NOBU.JK,Bank Nationalnobu Tbk.,Indonesia,5198201,1100,IDR,Financial Services,Banks—Regional,0.11191,0.14734,-142140886,0.00507,0.04191,0.000977725,38774091.58,0.008736985,-0.029,36232623.35,4339153.002,312920842.1,0.07051085,118279765.6,334.763,343057820.9,59533698.44,79.062744,0.187,,,8.847605,3.2859068,1.535,-0.113293,0.137386132,0.048489223,0.085106352,0.07504429,,
93,BKSW.JK,Bank QNB Indonesia Tbk.,Indonesia,104551912,220,IDR,Financial Services,Banks—Regional,0,-3.7694101,158577123.7,-0.02777,-0.13775,-0.001898318,7325386.203,0.000358469,,12053788.43,-38795663.7,232888677.4,0.0113956,108731953.5,192.963,315958145.9,148716046.1,,,,,43.131943,1.1401149,20.301,-0.132558,0.027547501,0.004708374,0.017355607,0.014846436,,
95,PNBS.JK,Bank Panin Dubai Syariah Tbk.,Indonesia,267184409,103,IDR,Financial Services,Banks—Regional,0.00365,0.03179,-102493058.8,8.00E-05,0.00035,-5.41E-06,16434804.29,0.000355447,0.23,15407763.47,60050.6012,29187132.87,0.000752005,231806.1065,80.087,280942403.2,298356562,,,,,17.094357,1.2861013,18.154,0.759946,0.012227717,0.003513712,0.008230353,0.00856141,,
96,AGRS.JK,Bank IBK Indonesia Tbk.,Indonesia,112499972,254,IDR,Financial Services,Banks—Regional,0.028889999,0.00503,-291146092.6,0.0012,0.0066,5.83E-05,25688466.97,0.002019752,,12029192.44,742025.6323,113699290.2,0.010146405,288867516,182.118,273096173.2,411412943.9,306.0241,,,,10.631081,1.3947002,16.015,0.388038,0.044264319,0.00756611,0.019770486,0.022709033,,
97,DNAR.JK,Bank Oke Indonesia Tbk.,Indonesia,26947406,332,IDR,Financial Services,Banks—Regional,0.047140002,0.09694,-162490594.8,0.00217,0.00542,8.83E-05,18331219.39,0.001874214,0.191,16386181.98,864078.0883,92260502.21,0.008080694,660302.4656,221.835,266379891.6,78497605.4,264.12094,1.313,,,14.531487,1.4966078,4.282,-0.151135,0.037596717,0.011314152,0.022832739,0.017805166,,
98,BNBA.JK,Bank Bumi Arta Tbk.,Indonesia,30737151,1420,IDR,Financial Services,Banks—Regional,0.13723,0.24343,56931180.76,0.00533,0.02744,0.001258401,21182632.85,0.009169945,0.007,20522639.06,2906940.727,134077295.2,0.058042092,193176.118,660.172,230513569.7,100687770.3,79.2986,0.679,,,10.882196,2.1509547,4.753,-0.130551,0.233310465,0.022487756,0.098852421,0.09730454,,
99,BACA.JK,Bank Capital Indonesia Tbk.,Indonesia,177137530,438,IDR,Financial Services,Banks—Regional,-0.00871,0.01698,-74774318.13,-0.00019,-0.00188,-3.65E-05,29640338.65,0.004191858,0.112,26870408.46,-258046.9966,185058410.1,0.026170969,160214081.5,229.195,217650208.5,192805972,,-0.627,,,7.3430405,1.9110364,6.505,-0.642302,0.066057782,0.026142016,0.032930932,0.033187135,,
100,BGTG.JK,Bank Ganesha Tbk.,Indonesia,381038098,246,IDR,Financial Services,Banks—Regional,-0.03737,0.0368,62050111.84,-0.00107,-0.00481,-3.44E-05,10278309.89,0.000919749,-0.256,10871213.57,-384118.968,186382728.6,0.016678466,2471474.729,101.6,193189130.6,-80249175.47,,-0.851,,,18.795807,2.4212599,-7.808,1.023643,0.024174337,0.003513712,0.018160568,0.012569483,,
101,INPC.JK,Bank Artha Graha Internasional ,Indonesia,65774837,158,IDR,Financial Services,Banks—Regional,0.021659998,0.04638,-39302203.39,0.00061,0.00491,9.51E-05,54218822.08,0.003432405,-0.208,56095636.32,1174563.617,641830627.3,0.040278873,14055268.43,225.341,175390413.2,-457566167.2,116.77753,-0.422,,,3.234862,0.70115954,-8.439,0.825581,0.022487756,0.003513712,0.012076521,0.01265189,,
102,AMAR.JK,Bank Amar Indonesia Tbk.,Indonesia,13533698,300,IDR,Financial Services,Banks—Regional,-0.0318,0.0221,21282772.37,-0.00223,-0.0085,-8.17E-05,20623915.24,0.002566696,0.022,20186040.72,-655949.3398,165406239.9,0.020585432,631856.4261,133.99,169398151.8,-23609262.17,,-0.918,,,8.2136755,2.238973,-1.145,,0.048137852,0.015600881,0.021661501,0.020970539,0.012993197,
103,BVIC.JK,Bank Victoria International Tbk,Indonesia,33660969,162,IDR,Financial Services,Banks—Regional,-0.76263,-0.2169,17325676.91,-0.00928,-0.083579995,-0.001948002,20999249.05,0.002345754,0.18,19905901.4,-16014665.94,151953099.3,0.015364478,143471910.1,278.667,101912822.1,106195607.6,,18.592,,,4.853165,0.58133906,5.057,-0.192749,0.022487756,0.004216454,0.012163832,0.012475446,,
104,BCIC.JK,Bank JTrust Indonesia Tbk.,Indonesia,3250875,238,IDR,Financial Services,Banks—Regional,0,-24.31942,-236805280.2,-0.027520001,-0.30937,-0.003400219,1570840.041,0.000156922,,-1722772.909,-32562763.04,168470034.5,0.016826604,23485931.69,144.148,33868836.92,180076501.6,,,,,21.56097,1.6510808,114.637,-0.477011,0.084680455,0.016725268,0.03593569,0.046107988,,
105,BEKS.JK,Bank Pembangunan Daerah Banten ,Indonesia,379197408,101,IDR,Financial Services,Banks—Regional,0,-35.75493,1489251.585,-0.0454,-0.32792,-0.002364025,587562.8874,2.11E-05,-0.531,2376112.487,-21773908.99,142368784.2,0.003247302,58131201.66,148.638,45502913.96,226942120.9,,,,,77.44348,0.6795032,386.243,-0.535366,0.011806072,0.0046381,0.007238246,0.006477869,,
106,SCB.BK,THE SIAM COMMERCIAL BANK PUBLIC,Thailand,11572769,103,THB,Financial Services,Banks—Regional,0.29136,0.36356,-3253525838,0.00897,0.06846,0.252422123,2944544435,0.866294188,-0.004,2952696227,857933434.1,18470765727,5.433876715,3992864908,124.131,10536143263,-3913889268,12.279448,0.054,7.4691806,,3.5781913,0.8297686,-1.329,0.782413,3.43062971,1.805594584,3.045834453,3.085571256,0.03569378,4.39
107,KBANK.BK,KASIKORNBANK PUBLIC COMPANY LIM,Thailand,24909730,122,THB,Financial Services,Banks—Regional,0.31414,0.44012,-2972227337,0.011849999,0.09187999,0.50117287,3779902571,1.595363188,0.432,3350684903,1187414158,16139307858,6.811756035,8230231181,192.809,8698700448,2496248214,7.3255677,3.089,6.935759,,2.301303,0.6327505,0.66,0.850605,4.60426619,2.106527015,3.458510197,3.768591876,0.024390243,2.74
108,BAY.BK,BANK OF AYUDHYA PUBLIC COMPANY ,Thailand,1172554,30.75,THB,Financial Services,Banks—Regional,0.35132998,0.43974,-4368348831,0.01194,0.10515001,0.124977238,2616554070,0.355702133,0.546,2324806698,919261849.5,1843445794,0.250616528,5267759532,41.659,6806779314,10249644095,7.4042864,1.235,8.070867,,2.601429,0.7381358,3.917,0.954688,1.226299655,0.562743645,0.905231324,0.992276661,0.023622047,2.32
109,BBL-R.BK,BANGKOK BANK PUBLIC COMPANY LIM,Thailand,1066301,113.5,THB,Financial Services,Banks—Regional,0.20572,0.25191,-5116144901,0.00507,0.044260003,0.310502082,2881061832,1.509326606,0.261,2634131051,592684991.3,3576560333,1.8736655,5895853976,245.089,6530594703,8882521448,11.000194,1.054,,,2.266732,0.46309707,3.083,0.684611,3.927168221,2.715915187,3.271601967,3.482959151,0.030701755,
110,BBL.BK,BANGKOK BANK PUBLIC COMPANY LIM,Thailand,11469872,113.5,THB,Financial Services,Banks—Regional,0.20572,0.25191,-5116144901,0.00507,0.044260003,0.310502082,2881061832,1.509326606,0.261,2634131051,592684991.3,3576560333,1.8736655,5895853976,245.089,6519801396,8882521448,11.000194,1.054,5.368969,,2.2629855,0.46309707,3.083,0.684611,4.047541193,2.708391876,3.290342053,3.48814843,0.030701755,3.87
111,KTB.BK,KRUNG THAI BANK PUBLIC COMPANY ,Thailand,26190008,11.1,THB,Financial Services,Banks—Regional,0.23042999,0.35116002,-6437902723,0.00641,0.05984,0.03897075,2363643283,0.169124026,0.171,2327548103,544809074.1,4655057051,0.333072014,6156266977,24.557,4668506406,6550399443,8.571429,0.601,4.847162,,1.9751315,0.45200965,2.771,0.602063,0.388202836,0.25127858,0.326069136,0.334440505,0.024553573,4.57
112,TTB.BK,TMBTHANACHART BANK PUBLIC COMPA,Thailand,314374037,1.05,THB,Financial Services,Banks—Regional,0.20073,0.24215001,5390133970,0.00449,0.040149998,0.002557926,1224826864,0.012699349,-0.102,1322902757,245857185.1,6101132412,0.06328609,2558077135,2.135,3049229307,-495554996.1,12.352941,-0.181,,,2.4895186,0.49180326,-0.405,0.869896,0.038218419,0.024074594,0.030934084,0.03357851,0.041666668,3.4
113,TISCO.BK,TISCO FINANCIAL GROUP PUBLIC CO,Thailand,4390485,92.25,THB,Financial Services,Banks—Regional,0.40055,0.49995998,,0.025150001,0.18024999,0.238338485,501715996.8,0.626029736,0.192,468652275.9,200963081.7,90758778.97,0.113361247,707194702,51.48,2222699683,2815142588,11.647727,0.253,10.104053,,4.430195,1.7919581,5.611,0.549573,3.084557415,1.873304381,2.741804103,2.775674951,0.06810811,6.65
114,KKP.BK,KIATNAKIN PHATRA BANK PUBLIC CO,Thailand,3125708,55,THB,Financial Services,Banks—Regional,0.34072,0.41364,783111659.1,0.01396,0.11609,0.181462256,465625244.5,0.549893831,0.061,486928835.4,158650036.7,393353543.1,0.464549393,2224018832,56.744,1401481539,3229165584,9.121061,0.144,7.1707954,,3.0098917,0.96926546,6.935,0.93091,1.933490867,1.068310129,1.621937327,1.704003256,0.04109589,7.27
115,CIMBT-R.BK,CIMB THAI BANK PUBLIC COMPANY L,Thailand,763367,1.02,THB,Financial Services,Banks—Regional,0.090459995,0.12434,,0.00212,0.02062,0.000481492,285904337,0.008215455,0.064,314738827.9,25864434.63,3070308329,0.088173202,3278264013,1.183,1068874276,993891767.2,63.749996,1.004,,,3.738573,0.86221474,3.476,0.544186,0.035510027,0.015949419,0.024785663,0.024679819,0.004807693,
116,CIMBT.BK,CIMB THAI BANK PUBLIC COMPANY L,Thailand,14094977,1.02,THB,Financial Services,Banks—Regional,0.090459995,0.12434,,0.00212,0.02062,0.000481492,285904337,0.008215455,0.064,314738827.9,25864434.63,3070308329,0.088173202,3278264013,1.183,1068874276,993891767.2,63.749996,1.004,,,3.738573,0.86221474,3.476,0.544186,0.035810959,0.015648486,0.024862329,0.024542,0.004807693,
117,LHFG-R.BK,LH FINANCIAL GROUP PUBLIC COMPA,Thailand,2098287,1.39,THB,Financial Services,Banks—Regional,0.33945,0.42099,-624146118.1,0.00683,0.04567,0.002557926,156487760.6,0.007463124,0.057,163813682.1,53120411.63,35551523.72,0.001685222,734792060.6,1.84,880178575.1,1687066843,16.352942,-0.047,,,5.624584,0.75543475,10.781,0.724091,0.047547324,0.024676459,0.035149004,0.034374257,0.027972028,
118,LHFG.BK,LH FINANCIAL GROUP PUBLIC COMPA,Thailand,59386953,1.39,THB,Financial Services,Banks—Regional,0.33945,0.42099,-624146118.1,0.00683,0.04567,0.002557926,156487760.6,0.007463124,0.057,163813682.1,53120411.63,35551523.72,0.001685222,734792060.6,1.84,879839789.7,1687066843,16.352942,-0.047,,,5.6224194,0.75543475,10.781,0.724091,0.049352919,0.024375527,0.035678194,0.034666989,0.027972028,4.58
119,5819.KL,HLBANK,,858993,,MYR,,,,,,,,,,,,,,,,,,9353951535,,17.542215,,,,,,,,4.813642654,3.471192511,4.461454934,4.424922311,0.021831734,
120,5258.KL,BIMB,,434173,3.98,MYR,,,,,,,,,,,,,,,,,,1515757111,,11.274788,,9.95,,,,,,1.097932438,0.743142043,0.933756251,0.942615271,0.030653266,
121,1066.KL,RHBBANK,,2539050,,MYR,,,,,,,,,,,,,,,,,,3943323788,,9.2082615,,,,,,,,1.433544974,0.99964591,1.28573848,1.278445716,0.022304831,
122,1171.KL,MBSB,,4914147,,MYR,,,,,,,,,,,,,,,,,,430931712.1,,10.333334,,,,,,,,0.184586895,0.116265771,0.148868132,0.150749041,0.048,
123,1082.KL,HLFG,,156226,,MYR,,,,,,,,,,,,,,,,,,5051503340,,14.153847,,,,,,,,4.502002442,3.26023606,4.272005254,4.210344601,0.020540541,
124,1015.KL,AMBANK,,3312464,,MYR,,,,,,,,,,,,,,,,,,2359922409,,7.5750575,,,,,,,,0.908551079,0.63047212,0.72444363,0.71266538,0.049050633,
125,1295.KL,PBBANK,,18119698,,MYR,,,,,,,,,,,,,,,,,,3758296785,,3.06184,,,,,,,,1.191424501,0.711498575,0.966153217,0.992504482,0.13965087,
126,5185.KL,AFFIN,,207150,,MYR,,,,,,,,,,,,,,,,,,782494028.3,,7.179487,,,,,,,,0.489035409,0.323626374,0.405406255,0.41465413,0.04705882,
127,1155.KL,MAYBANK,,5626741,,MYR,,,,,,,,,,,,,,,,,,19794571016,,12.079062,,,,,,,,2.15990639,1.668473748,1.965456562,1.970927526,0.06513873,
128,1023.KL,CIMB,,9679256,,MYR,,,,,,,,,,,,,,,,,,10085900888,,13.278237,,,,,,,,1.196218966,0.695197395,1.134781256,1.076994291,0.029166665,
129,2488.KL,ABMB,,535043,,MYR,,,,,,,,,,,,,,,,,,932333802.5,,7.45614,,,,,,,,0.733553114,0.515404965,0.590815065,0.607857661,0.058,
130,GGAL.BA,GPO FIN GALICIA,Argentina,1954209,198.05,ARS,Financial Services,Banks—Regional,0.09575,0.19636999,1218796749,0.01774,0.10334,0.1189,1806507868,1.24182,-0.095,1805563650,172971622.4,3133288612,2.12471,1415727514,139.294,2920623636,717892976.6,17.690935,-0.81,18.492064,,1.6574855,1.4218128,0.397,2.571556,2.2,0.95,1.7117714,1.4245595,0.005106703,
131,BMA.BA,BANCO MACRO S.A.,Argentina,255859,353.55,ARS,Financial Services,Banks—Regional,0.25242,0.34778,1007879864,0.03591,0.15809,0.47339,905307668.5,1.41583,-0.075,912534700,228520140.8,2559924797,4.00355,456306565.1,231.586,2260075315,-107987241,7.4684715,-0.772,32.43578,,2.4964721,1.5266466,-0.119,2.168877,3.7725,1.835,2.954757,2.511084,0.044343635,
132,SUPV.BA,GRUPO SUPERVIELLE,Argentina,421519,87.25,ARS,Financial Services,Banks—Regional,0.032479998,0.027520001,482589163.5,0.00459,0.0342,0.0665,387196436.5,0.84777,-0.159,416497110,12577479.68,706582200.3,1.54707,87743457.28,89.182,398489927.7,-219304120.3,13.1203,,9.651548,,1.0291673,0.97833645,-0.566,2.4262,1.04,0.485,0.7969572,0.6597447,0.009413735,
133,BHIP.BA,BCO HIPOTECAR SA,Argentina,167540,9.95,ARS,Financial Services,Banks—Regional,0.00012,0.05217,-173286400,0.00018,0.00144,2.00E-05,211160739.8,0.14359,-0.033,209359650,25120,567056506.9,0.3855,174082908.2,12.335,149249996.8,-236770590.7,4974.9995,,8.22314,,0.7068075,0.8066477,-1.121,2.241075,0.114,0.075,0.09682941,0.08929788,,
