symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
EBS.VI,ERSTE GROUP BANK AG,Austria,608759,35.64,EUR,Financial Services,Banks—Regional,0.14914,0.27001,-8925352486.911999,0.00425,0.055120002,2.1781219999999997,7131765347.328,16.731133999999997,0.12,6904729200.0,928690417.152,18544306548.736,45.734671999999996,48903313924.096,43.427,17023261489.151999,51715949395.967995,19.275284,0.509,,,2.3869631,0.8206876,7.251,1.946932,42.466899999999995,19.613699999999998,40.4643,37.468171266,0.014096419,
ABN.VI,ABN AMRO GROUP NV,Netherlands,175,11.624,EUR,Financial Services,Banks—Diversified,0.0954,0.22469999,25160901472.256,0.00166,0.03217,0.24266799999999997,8545212150.783999,9.104762,0.415,6610936000.0,689130000.0,119046327468.032,126.645602,112726350004.224,22.514,12871486775.296,6801018230.783999,56.42718,,,,1.5062805,0.516301,0.796,1.560433,14.119508,7.953855999999999,13.434141709999999,12.571698459999999,0.0583691,
ABN.AS,ABN AMRO BANK N.V.,Netherlands,2733996,11.618,EUR,Financial Services,Banks—Diversified,0.0954,0.22469999,25160901472.256,0.00166,0.03217,0.24266799999999997,8545212150.783999,9.104762,0.415,6610936000.0,689130000.0,119046327468.032,126.645602,112726350004.224,22.514,12864843835.392,6789944653.823999,56.39806,,4.7810698,,1.5055032,0.5160345,0.795,1.560433,14.227883999999998,7.730036,13.41601229,12.553798749999999,0.05843933,
RBI.VI,RAIFFEISEN BANK INTERNAT. AG,Austria,354455,21.42,EUR,Financial Services,Banks—Regional,0.18777001,0.30146,20272344264.704,0.0057,0.06814,2.72707,5287020815.36,16.089123999999998,-0.049,5357700674.0,896108105.7279999,52813275734.016,160.713362,19424041924.607998,41.717,8291913728.0,-24641164705.792,9.2527,0.22,,,1.5683528,0.51345974,-4.661,1.582633,25.609719999999996,13.7237,24.407177548,22.814751257999998,0.022388058,
A5G.IR,AIB GROUP PLC,Ireland,3243998,2.293,EUR,Financial Services,Banks—Regional,0.10108,0.34025002,-778658000.0,0.00208,0.0171,-0.3534,2610448000.0,0.9612479999999999,,1075514000.0,186124000.0,50941431095.296,18.766717999999997,22728330944.511997,4.944,7331958248.448,-20657311498.239998,,,,,2.8086972,0.46379453,-7.913,2.542168,3.2983999999999996,1.006601,2.807632242,2.7282193746,0.034843206,
CRAP.PA,CRCAM ALP.PROV.CCI,France,153,84.5,EUR,Financial Services,Banks—Regional,0.14186,0.21574,1423053402.8799999,0.00214,0.018819999,4.378626,399234792.576,53.590754,0.261,399234802.0,56634706.0,710277456.0,95.342608,2043723923.4559999,332.235,741224062.592,2193593116.928,22.733387,,,,1.8566118,0.25433806,5.494,0.593698,120.72144,84.816,98.45985516,107.54453225999998,0.0450711,3.44
CAF.PA,CRCAM PARIS ET IDF,France,905,70.6,EUR,Financial Services,Banks—Regional,0.23815,0.35286,2506564910.848,0.00349,0.032560002,8.906858,1047868733.696,37.399144,-0.044,1047868696.0,249547520.0,6668025536.512,237.98427199999998,1830213779.4559999,230.807,688764122.624,-2527715382.528,9.337389,-0.099,,,0.6573,0.30588326,-2.412,0.534792,102.09725999999999,64.78999999999999,82.60103016,88.946522708,0.036619715,4.36
CRLO.PA,CRCAM LOIRE HTE L.,France,143,69.12,EUR,Financial Services,Banks—Regional,0.18989,0.27659,223227456.57599998,0.00543,0.03138,10.134333999999999,432558056.576,53.36929,-0.019,432558066.0,82138406.0,424276735.42399997,52.347964,148934540.0,275.374,659879336.448,483706515.00799996,8.034408,-0.189,,,1.5255278,0.2510041,1.118,0.396351,97.774,74.803,82.94789225999999,88.17354738,0.039073806,
CRTO.PA,CRCAM TOURAINE CCI,France,159,88.45,EUR,Financial Services,Banks—Regional,0.18789,0.2666,510244800.576,0.00316,0.020639999,8.536966,286634503.42399997,45.438994,-0.022,286634494.0,53855804.0,426200400.0,67.563012,501434529.15199995,351.989,657230287.744,796046561.6639999,12.2050495,-0.077,,,2.292921,0.25128624,2.777,0.814814,124.279,82.46,108.32102273999999,112.53491722,0.033013005,3.22
EVLI.HE,Evli Pankki Oyj,Finland,6579,23.0,EUR,Financial Services,Banks—Regional,0.30507,0.44347,-7657000.0,0.04395,0.38744,1.32525,120862800.0,4.860428,0.535,93651000.0,36871400.0,20732800.0,0.8705419999999999,154318000.0,4.23,644306138.752,812760138.752,20.444445,0.591,36.50794,,5.3308887,5.437352,6.725,1.181818,31.452599999999997,11.238119999999999,28.474877516,23.453651338,0.031330474,
OMASP.HE,Oma Säästöpankki Oyj,Finland,51234,15.35,EUR,Financial Services,Banks—Regional,0.57857,0.51149,-865354050.3039999,0.01377,0.16634001,1.3617679999999999,120984134.0,4.07588,0.519,103176308.0,69997938.0,318883431.42399997,10.7787,2066128314.8799999,11.951,534964857.28,2310598334.4639997,13.278547,4.766,,,4.421777,1.2844113,19.098,1.100381,19.5548,9.23552,18.651666274,15.569642492,0.01553398,
ALBBV.HE,Bank of Åland Plc B,Finland,3676,28.1,EUR,Financial Services,Banks—Regional,0.22732,0.28584,437456199.42399997,0.0059399996,0.12477,2.61516,179751020.0,11.531441999999998,0.215,171151620.0,40860108.0,957478400.0,61.36908799999999,2497360000.0,19.1,529645348.54399997,2019577524.4799998,12.657658,0.593,,,2.94655,1.4712042,11.235,0.340519,34.986599999999996,21.5574,33.73333758,31.77736871,0.035714287,4.38
ALBAV.HE,ALANDSBANKEN ABP (BANK OF ALAND,Finland,1846,29.6,EUR,Financial Services,Banks—Regional,0.22732,0.28584,437456199.42399997,0.0059399996,0.12477,2.61516,179751020.0,11.531441999999998,0.215,171151620.0,40860108.0,957478400.0,61.36908799999999,2497360000.0,19.1,525577422.4,2054498043.392,13.333333,0.593,,,2.923919,1.5497382,11.43,0.340519,36.0468,21.793,34.901521306,33.730066274,0.033557046,
CIV.PA,CRCAM ILLE-VIL.CCI,France,201,72.29,EUR,Financial Services,Banks—Regional,0.107930005,0.15978,113479096.0,0.00135,0.01107,4.05232,227226776.0,37.54875,0.011,227226776.0,24523604.0,1127010279.424,186.239444,685604217.7279999,308.063,515275143.29599994,89614229.6,21.014534,0.151,,,2.2676692,0.2346598,0.394,0.907407,108.96499999999999,71.85799999999999,85.84511257999999,94.31632262,0.026006363,
CAT31.PA,CA TOULOUSE 31 CCI,France,152,88.51,EUR,Financial Services,Banks—Regional,0.15389,0.23906,475140400.576,0.00266,0.022130001,9.091804,271206228.0,59.081412,0.053,271206228.0,41735362.0,477226648.0,103.96203399999999,1006069750.272,346.905,477272033.98399997,1064205426.176,11.467998,0.322,,,1.7598122,0.2551419,3.924,0.434494,124.279,85.994,106.700295,111.77379963999998,0.03668297,
CCN.PA,CRCAM NORM.SEINE,France,220,93.76,EUR,Financial Services,Banks—Regional,0.26868,0.35559,1013971736.576,0.00496,0.04167,11.202779999999999,447945111.42399997,74.023164,0.406,378451348.0,120353904.0,2101209267.968,347.22727999999995,1299424696.576,399.158,385273588.928,-113753409.792,9.859096,2.598,,,0.8600911,0.23489447,-0.254,0.91358,137.826,97.18499999999999,113.61057258,124.15121644999999,0.03828877,
CNF.PA,CRCAM NORD CCI,France,1940,20.0,EUR,Financial Services,Banks—Regional,0.18722999,0.26662,1110927054.848,0.0031299999,0.02271,2.056788,636091728.0,10.983671999999999,0.161,636091728.0,119095800.0,1175489672.576,20.299296,2154269856.0,78.543,381401041.15199995,2408594514.6879997,11.454753,0.263,6.451613,,0.5996007,0.2546376,3.787,0.917647,28.154199999999996,17.3755,23.706531419999997,25.602234988,0.0525105,
CRBP2.PA,CRCAM BRIE PIC2CCI,France,3500,20.45,EUR,Financial Services,Banks—Regional,0.24761,0.36023998,905585181.696,0.0038400001,0.03165,2.795394,612923992.576,11.287596,0.058,612924002.0,151765274.0,3162919369.7279997,58.247387999999994,1960951800.576,74.882,376330740.672,250097127.67999998,8.6177845,0.26,,,0.6139925,0.27309632,0.408,0.808734,28.0364,18.6124,24.397361274,25.944263753999998,0.039254658,
CPA1T.TL,Coop Pank,Estonia,211423,3.325,EUR,Financial Services,Banks—Regional,0.30908,0.30267,-211473391.424,0.01061,0.090450004,0.10601999999999999,32902718.0,0.36518,0.372,30373552.0,10169674.0,286206880.0,3.1582179999999997,41798974.0,1.108,354960237.44,-13283516.739999998,36.944443,0.94,,,10.788174,3.0009024,-0.404,,5.301,1.227476,4.1664176638,2.9201377209999997,,
ADKO.VI,ADDIKO BANK AG,Austria,7257,13.9,EUR,Financial Services,Banks—Regional,0.09328,0.16193001,223702200.0,0.00332,0.023510002,0.8917459999999999,248793600.0,12.758918,0.26,224173400.0,23206600.0,1108733600.0,56.858526,26622800.0,43.646,319296881.152,-753625518.8479999,18.361954,,,,1.2833806,0.31847134,-3.029,1.47083,17.493299999999998,7.69234,16.685061242,16.031434984,0.17132618,
CMO.PA,CRCAM MORBIHAN CCI,France,281,75.45,EUR,Financial Services,Banks—Regional,0.28433,0.36376998,,,,12.176986,224599836.0,42.82619,-0.165,235555236.0,63860558.0,276310511.42399997,52.68605,519546288.576,315.2,141436673.664,672603922.816,7.2990227,0.267,,,0.6297274,0.2393718,2.995,0.603254,104.842,67.146,85.36573725999999,89.01671265999998,0.03538663,
CRSU.PA,CRCAM SUD R.A.CCI,France,135,150.98,EUR,Financial Services,Banks—Regional,0.23853001,0.30104,,,,12.308921999999999,466260655.42399997,88.216886,0.404,401117246.0,111217336.0,,,,573.381,115162882.08,847472651.1359999,14.449228,4.694,,,0.2469925,0.26331532,1.818,0.528851,212.04,150.784,180.61357515999998,190.16715516,0.035369128,
VVPS.VI,VOLKSBANK VORARLBERG PS,Austria,55,20.0,EUR,Financial Services,Banks—Regional,0.0538,0.059559997,106486488.0,0.00123,0.01274,6.837112,47250758.0,127.087352,0.06,45758232.0,2814242.0,16924326.0,45.520276,709970007.4239999,500.931,8759560.879999999,702681184.2559999,3.4458995,-0.913,,,0.18538456,0.039925657,14.871,0.537313,35.575599999999994,13.9004,24.934332547999997,24.372328773999996,0.02545,
